Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
IsUGzoAfhkFIg/QKzISBCuVhQcmO+RFUPpBJuXV,qgmVZSZYmGSUuDFblSEQV+FVVUIrhQLf/QLIDMg,QlfKLVDxzOSMsyJAATwU/pZeUlRXUIVRLcSJZAw,bbcQ/FQcUUQLTXUSVmzCVUSYmVQrxUOYpkGqDov,SRuBZSXviaqPpXeaXnYymsMWWeKhiWpQJ+eEfWC,120,MANDATORY_READING,Dipl.-Ing.,Maria,Schulz,Hauptstraße,,58089,Hagen,Vorhalle,
UOQXr+knxeEjNwZhnqOBRjRcgDphqUbkGa/NVRb,qgmVZSZYmGSUuDFblSEQV+FVVUIrhQLf/QLIDMg,QlfKLVDxzOSMsyJAATwU/pZeUlRXUIVRLcSJZAw,bbcQ/FQcUUQLTXUSVmzCVUSYmVQrxUOYpkGqDov,SRuBZSXviaqPpXeaXnYymsMWWeKhiWpQJ+eEfWC,120,MANDATORY_READING,Dipl.-Ing.,Maria,Schulz,Hauptstraße,,58089,Hagen,Vorhalle,
oZewYROioeNRZIxrSTfTQPDWncfYwUODOjPUepN,qgmVZSZYmGSUuDFblSEQV+FVVUIrhQLf/QLIDMg,QlfKLVDxzOSMsyJAATwU/pZeUlRXUIVRLcSJZAw,bbcQ/FQcUUQLTXUSVmzCVUSYmVQrxUOYpkGqDov,SRuBZSXviaqPpXeaXnYymsMWWeKhiWpQJ+eEfWC,120,MANDATORY_READING,Dipl.-Ing.,Maria,Schulz,Hauptstraße,,58089,Hagen,Vorhalle,
GLT/RRZCvAU/aHVhgKXvuveURSlpzwuLngS/orC,KRWMuKIUqDTzYdbOwkbYgySpcnnugXlRkRRCAYB,wdwfuolmYYybBTQJUkXORVuJVLydNpSeP+RIAUE,ZSBYyWNWmXDWcYHWITQUkgjztimgZKMMQeSTqRM,ZC/GWghCRdFUyaGuMoROxMMMpfKMp+neiqChwlM,54,MANDATORY_READING,Herr,Michael,Weber,Bergstraße,,58762,Altena,Altena,
MAEAnj+XidUsTAXSdjVSMvTHsxMw+fWlfwYQSf+,KRWMuKIUqDTzYdbOwkbYgySpcnnugXlRkRRCAYB,wdwfuolmYYybBTQJUkXORVuJVLydNpSeP+RIAUE,ZSBYyWNWmXDWcYHWITQUkgjztimgZKMMQeSTqRM,ZC/GWghCRdFUyaGuMoROxMMMpfKMp+neiqChwlM,54,MANDATORY_READING,Herr,Michael,Weber,Bergstraße,,58762,Altena,Altena,
TRNUxlUduRaVXhVVqiShCFTnUYXiQgXUEUW+vcD,KRWMuKIUqDTzYdbOwkbYgySpcnnugXlRkRRCAYB,wdwfuolmYYybBTQJUkXORVuJVLydNpSeP+RIAUE,ZSBYyWNWmXDWcYHWITQUkgjztimgZKMMQeSTqRM,ZC/GWghCRdFUyaGuMoROxMMMpfKMp+neiqChwlM,54,MANDATORY_READING,Herr,Michael,Weber,Bergstraße,,58762,Altena,Altena,
XGqGUfIOSryu/slnXDZ+GTlplJXCPNTBTvlTKDe,KRWMuKIUqDTzYdbOwkbYgySpcnnugXlRkRRCAYB,wdwfuolmYYybBTQJUkXORVuJVLydNpSeP+RIAUE,ZSBYyWNWmXDWcYHWITQUkgjztimgZKMMQeSTqRM,ZC/GWghCRdFUyaGuMoROxMMMpfKMp+neiqChwlM,54,MANDATORY_READING,Herr,Michael,Weber,Bergstraße,,58762,Altena,Altena,
ZZbsIWaUSvDBaWCGbPHUzwuNowRMZqiklBMIsOS,KRWMuKIUqDTzYdbOwkbYgySpcnnugXlRkRRCAYB,wdwfuolmYYybBTQJUkXORVuJVLydNpSeP+RIAUE,ZSBYyWNWmXDWcYHWITQUkgjztimgZKMMQeSTqRM,ZC/GWghCRdFUyaGuMoROxMMMpfKMp+neiqChwlM,54,MANDATORY_READING,Herr,Michael,Weber,Bergstraße,,58762,Altena,Altena,
FTPSfXTlCLhY+JvAGeLtigLwRnvChjLMXElBZXF,VMRZnw+WYRZILqZpZWPqTpbAQkmhQSRyWIOjnxa,cPnyjMTVNsXBXqhLvhaZXZZHPUROJG/CMuZNPbQ,VPoXhsXYJ+tquBwpc+ZNbMKhMTLMHQXSjL+dnVg,OFRrLgYp+gIXRiVoihZFMiZ+YoWKBnYdAxGLhIz,3,MANDATORY_READING,Dipl.-Ing.,Klaus,Schneider,Schulstraße,,58515,Lüdenscheid,,
FpAYZKo/MxGkmrdDBCjNtsLYZY/heNzTHNVXnke,VMRZnw+WYRZILqZpZWPqTpbAQkmhQSRyWIOjnxa,cPnyjMTVNsXBXqhLvhaZXZZHPUROJG/CMuZNPbQ,VPoXhsXYJ+tquBwpc+ZNbMKhMTLMHQXSjL+dnVg,OFRrLgYp+gIXRiVoihZFMiZ+YoWKBnYdAxGLhIz,3,MANDATORY_READING,Dipl.-Ing.,Klaus,Schneider,Schulstraße,,58515,Lüdenscheid,,
NEBwnkKMPSYkS/YeAjYaeQEdkCRJWzUAmXjYTqY,VMRZnw+WYRZILqZpZWPqTpbAQkmhQSRyWIOjnxa,cPnyjMTVNsXBXqhLvhaZXZZHPUROJG/CMuZNPbQ,VPoXhsXYJ+tquBwpc+ZNbMKhMTLMHQXSjL+dnVg,OFRrLgYp+gIXRiVoihZFMiZ+YoWKBnYdAxGLhIz,3,MANDATORY_READING,Dipl.-Ing.,Klaus,Schneider,Schulstraße,,58515,Lüdenscheid,,
IIJjjfmjEWsrNqBjPVNHiprFSvFT/ZmyQQmEpl+,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,'+aIXXWSTWSrTqVIQZxiZJoNFCgRQJSnFTISctVV,kxfnXZDqWpykoidJKAbrKh/nxzupymzAVyRxuCu,lBKMgTmhOnKOYQZQiDt/KROuYFTvETFCe+VVkfA,23,MANDATORY_READING,Frau,Thomas,Weber,Hauptstraße,,58809,Neuenrade,Neuenrade,
MUM+nTAPoVOTqaOPOPJrZiAbXnfxeKQjQIy/WQC,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,'+aIXXWSTWSrTqVIQZxiZJoNFCgRQJSnFTISctVV,kxfnXZDqWpykoidJKAbrKh/nxzupymzAVyRxuCu,lBKMgTmhOnKOYQZQiDt/KROuYFTvETFCe+VVkfA,23,MANDATORY_READING,Frau,Thomas,Weber,Hauptstraße,,58809,Neuenrade,Neuenrade,
hqUCjQLstzzxTcZQcTpFERKTvfqWZyyaWVrZWkS,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,'+aIXXWSTWSrTqVIQZxiZJoNFCgRQJSnFTISctVV,kxfnXZDqWpykoidJKAbrKh/nxzupymzAVyRxuCu,lBKMgTmhOnKOYQZQiDt/KROuYFTvETFCe+VVkfA,23,MANDATORY_READING,Frau,Thomas,Weber,Hauptstraße,,58809,Neuenrade,Neuenrade,
uY+kTgQmXdQWCzdrIYZLrwUdykbQYqQWXcBBLXZ,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,'+aIXXWSTWSrTqVIQZxiZJoNFCgRQJSnFTISctVV,kxfnXZDqWpykoidJKAbrKh/nxzupymzAVyRxuCu,lBKMgTmhOnKOYQZQiDt/KROuYFTvETFCe+VVkfA,23,MANDATORY_READING,Frau,Thomas,Weber,Hauptstraße,,58809,Neuenrade,Neuenrade,
GVazRHf/UWSRrOjEcpGIVQdJWJeZXZrjqWEVpTz,RRdkWpo+DZjadXFHlLLdglXLlQRVNMWblKBvTtm,yTiCJ/OlCOMZQt+vyjCMEicptYtVMWNtSOKu+RT,qLtLz+jXUywjZXWpWWztxoMPsDagECWT+aHRFaW,fPeSEYrbjxSxebUmwxma/SwafWQnf/jOjY+Wn++,1,MANDATORY_READING,Dipl.-Ing.,Anna,Hoffmann,Lindenallee,,58089,Hagen,Vorhalle,
VmUuTdXHsTX/VLavGfrYUuFMrBgvCBXC+mSTRMH,RRdkWpo+DZjadXFHlLLdglXLlQRVNMWblKBvTtm,yTiCJ/OlCOMZQt+vyjCMEicptYtVMWNtSOKu+RT,qLtLz+jXUywjZXWpWWztxoMPsDagECWT+aHRFaW,fPeSEYrbjxSxebUmwxma/SwafWQnf/jOjY+Wn++,1,MANDATORY_READING,Dipl.-Ing.,Anna,Hoffmann,Lindenallee,,58089,Hagen,Vorhalle,
XSuSUVIHZyQsICJxDAfkVeOIdxitGGAhRSzjaRT,RRdkWpo+DZjadXFHlLLdglXLlQRVNMWblKBvTtm,yTiCJ/OlCOMZQt+vyjCMEicptYtVMWNtSOKu+RT,qLtLz+jXUywjZXWpWWztxoMPsDagECWT+aHRFaW,fPeSEYrbjxSxebUmwxma/SwafWQnf/jOjY+Wn++,1,MANDATORY_READING,Dipl.-Ing.,Anna,Hoffmann,Lindenallee,,58089,Hagen,Vorhalle,
ZCqzYYkNoOpOLxZtgrrACrtHeXbnXl+sSkmOGWB,RRdkWpo+DZjadXFHlLLdglXLlQRVNMWblKBvTtm,yTiCJ/OlCOMZQt+vyjCMEicptYtVMWNtSOKu+RT,qLtLz+jXUywjZXWpWWztxoMPsDagECWT+aHRFaW,fPeSEYrbjxSxebUmwxma/SwafWQnf/jOjY+Wn++,1,MANDATORY_READING,Dipl.-Ing.,Anna,Hoffmann,Lindenallee,,58089,Hagen,Vorhalle,
TNgXuZssPW/ISQubHXwPQiXKVQUZiUQZQUiveHY,LDSHGEvRTRVzXTPcyihXTWZduzCWfhKggZiQ/cw,sXGZRLtJXZQvZwCvmudZIsTQQXjMTltJamCR+MV,TpRIyMXT/YKRxQ+DoTBlXMQNnTnnrmJKuxtSdVR,//rdXZT+vl/UwlFSCsciqFNl+WlWzfFUwk/rqnA,38,MANDATORY_READING,Prof.,Thomas,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
mDbDtYyRRtyZmVkSPrabWHeJ+iYpmslGCpoVUaP,LDSHGEvRTRVzXTPcyihXTWZduzCWfhKggZiQ/cw,sXGZRLtJXZQvZwCvmudZIsTQQXjMTltJamCR+MV,TpRIyMXT/YKRxQ+DoTBlXMQNnTnnrmJKuxtSdVR,//rdXZT+vl/UwlFSCsciqFNl+WlWzfFUwk/rqnA,38,MANDATORY_READING,Prof.,Thomas,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
q+VMjkBXSapXmY/YSqRKrZQz+BrrQxILuQPWFVy,LDSHGEvRTRVzXTPcyihXTWZduzCWfhKggZiQ/cw,sXGZRLtJXZQvZwCvmudZIsTQQXjMTltJamCR+MV,TpRIyMXT/YKRxQ+DoTBlXMQNnTnnrmJKuxtSdVR,//rdXZT+vl/UwlFSCsciqFNl+WlWzfFUwk/rqnA,38,MANDATORY_READING,Prof.,Thomas,Hoffmann,Lindenallee,,58809,Neuenrade,Neuenrade,
Ih+EjLrYRoOFqYeDJvCg/F+ZXASSoWRQrD/Yock,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,NonTlOgOPD/ubzwVUUKTSQyjcUuAMUbCuNkbf/U,UhCQfV+aTycqQuQCPfModURLtGAmZifiJhBTVnN,LfaUQohRhTyfpJB+mrjthYerGHSGpxgmWhLiQtq,5,MANDATORY_READING,Frau,Sabine,Schneider,Bergstraße,,58553,Halver,Halver,
NHSsiYuRQTEZZkZmaISvMZ/++zSsiNZP+DoTsPp,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,NonTlOgOPD/ubzwVUUKTSQyjcUuAMUbCuNkbf/U,UhCQfV+aTycqQuQCPfModURLtGAmZifiJhBTVnN,LfaUQohRhTyfpJB+mrjthYerGHSGpxgmWhLiQtq,5,MANDATORY_READING,Frau,Sabine,Schneider,Bergstraße,,58553,Halver,Halver,
PWlWd++FSgfiaDRMxKUUyixBYiAibKhwnJXgIZL,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,NonTlOgOPD/ubzwVUUKTSQyjcUuAMUbCuNkbf/U,UhCQfV+aTycqQuQCPfModURLtGAmZifiJhBTVnN,LfaUQohRhTyfpJB+mrjthYerGHSGpxgmWhLiQtq,5,MANDATORY_READING,Frau,Sabine,Schneider,Bergstraße,,58553,Halver,Halver,
SzPWXurAyYSe/fWWYS+jKbdSJVwrxqhFJshOSfx,YapYUNDUKQRTvlQRyUjIMtUlqQZzxOiWPSJVebo,NonTlOgOPD/ubzwVUUKTSQyjcUuAMUbCuNkbf/U,UhCQfV+aTycqQuQCPfModURLtGAmZifiJhBTVnN,LfaUQohRhTyfpJB+mrjthYerGHSGpxgmWhLiQtq,5,MANDATORY_READING,Frau,Sabine,Schneider,Bergstraße,,58553,Halver,Halver,
CAo+SgPXtkTWUUPQlyOxhaCZPDZOoRwWlSAbVTR,UktdZiSTUDSXAMTyUSmgOifPeJCYHDdXSQzQOsV,uVaqYRYicLITjfSrTbdOXEuZerSRVz/qXisBaUZ,XAaPlVsIZLoY/HVTQYD/DgLGJrTQQlnjzhRrsTx,T+AFPdZsCmShzsvAnVGqHzHzpjqBaN/GHqwGpL+,17,MANDATORY_READING,Dr.,Klaus,Hoffmann,Hauptstraße,,58515,Lüdenscheid,,
PfpYeoGjYhjJjTQiziUEDWZAnajZPBJDTzYcvyy,UktdZiSTUDSXAMTyUSmgOifPeJCYHDdXSQzQOsV,uVaqYRYicLITjfSrTbdOXEuZerSRVz/qXisBaUZ,XAaPlVsIZLoY/HVTQYD/DgLGJrTQQlnjzhRrsTx,T+AFPdZsCmShzsvAnVGqHzHzpjqBaN/GHqwGpL+,17,MANDATORY_READING,Dr.,Klaus,Hoffmann,Hauptstraße,,58515,Lüdenscheid,,
WGEuYPhXrCGeeURlWmmVFZcKasTrhkKHYgsVNeb,UktdZiSTUDSXAMTyUSmgOifPeJCYHDdXSQzQOsV,uVaqYRYicLITjfSrTbdOXEuZerSRVz/qXisBaUZ,XAaPlVsIZLoY/HVTQYD/DgLGJrTQQlnjzhRrsTx,T+AFPdZsCmShzsvAnVGqHzHzpjqBaN/GHqwGpL+,17,MANDATORY_READING,Dr.,Klaus,Hoffmann,Hauptstraße,,58515,Lüdenscheid,,
XeoLnSlSaXTVXnDMRgvUPHagkFGSFuKxliPzccf,UktdZiSTUDSXAMTyUSmgOifPeJCYHDdXSQzQOsV,uVaqYRYicLITjfSrTbdOXEuZerSRVz/qXisBaUZ,XAaPlVsIZLoY/HVTQYD/DgLGJrTQQlnjzhRrsTx,T+AFPdZsCmShzsvAnVGqHzHzpjqBaN/GHqwGpL+,17,MANDATORY_READING,Dr.,Klaus,Hoffmann,Hauptstraße,,58515,Lüdenscheid,,
/oygotoVMZUKDkmlVgAHKmwJhLCzLpzwdNxOhbR,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,DDBWVVSaVEuRHwXYoNSjxTwUONiqZjRgRnEaZmf,TYjuVRBNT/ccpEXSRjZOj/YatVcYYXHpaSdTWiQ,ffssKboCwRQNmeB+WOEmFyRUweVlRLUAuHjqQKW,8,MANDATORY_READING,Frau,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
SjUXCYRQUoWakjPMmHudMszI/YQWyEAQXJNuCjZ,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,DDBWVVSaVEuRHwXYoNSjxTwUONiqZjRgRnEaZmf,TYjuVRBNT/ccpEXSRjZOj/YatVcYYXHpaSdTWiQ,ffssKboCwRQNmeB+WOEmFyRUweVlRLUAuHjqQKW,8,MANDATORY_READING,Frau,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
VwTVdQniYeXWBZ/dPPWCoeZUDCsQAOpuFoDDwKU,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,DDBWVVSaVEuRHwXYoNSjxTwUONiqZjRgRnEaZmf,TYjuVRBNT/ccpEXSRjZOj/YatVcYYXHpaSdTWiQ,ffssKboCwRQNmeB+WOEmFyRUweVlRLUAuHjqQKW,8,MANDATORY_READING,Frau,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
wFcikT+aIThWzIUVpYJQ/Xe/YpkYMYAdfZ/FYBM,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,DDBWVVSaVEuRHwXYoNSjxTwUONiqZjRgRnEaZmf,TYjuVRBNT/ccpEXSRjZOj/YatVcYYXHpaSdTWiQ,ffssKboCwRQNmeB+WOEmFyRUweVlRLUAuHjqQKW,8,MANDATORY_READING,Frau,Thomas,Becker,Marktplatz,,58089,Hagen,Vorhalle,
QYnbWHNIZmSegyTQJSKfQRbo+GmuGFApUxtDnZV,IXwIuTvwRHZbtDbWlwkTSQbQJtVTw++CDSTdKRt,SOFOIDUCNTJYPzyrMZppyClZhRY/hIaUVcVOyXR,kzQJdJLXIMseZ//InYfckYcyTcDSqJkUszOZHZi,YCakDonUBsoREHTmAToHipxROAUPRXQPVDemnZy,9,MANDATORY_READING,Prof.,Hans,Becker,Gartenstraße,,58809,Neuenrade,Neuenrade,
QigxU+EHNMFqrhHWRg/aYYJZMBmXkAVQPLVDnzt,IXwIuTvwRHZbtDbWlwkTSQbQJtVTw++CDSTdKRt,SOFOIDUCNTJYPzyrMZppyClZhRY/hIaUVcVOyXR,kzQJdJLXIMseZ//InYfckYcyTcDSqJkUszOZHZi,YCakDonUBsoREHTmAToHipxROAUPRXQPVDemnZy,9,MANDATORY_READING,Prof.,Hans,Becker,Gartenstraße,,58809,Neuenrade,Neuenrade,
VYJ+VLLZPlZZQRZBJgtNKQSsrssZ/lgjOTpYWRV,IXwIuTvwRHZbtDbWlwkTSQbQJtVTw++CDSTdKRt,SOFOIDUCNTJYPzyrMZppyClZhRY/hIaUVcVOyXR,kzQJdJLXIMseZ//InYfckYcyTcDSqJkUszOZHZi,YCakDonUBsoREHTmAToHipxROAUPRXQPVDemnZy,9,MANDATORY_READING,Prof.,Hans,Becker,Gartenstraße,,58809,Neuenrade,Neuenrade,
qdWfxwJIMtgYSFXevyLbxrqYxYzZcAYzHVUBYZN,IXwIuTvwRHZbtDbWlwkTSQbQJtVTw++CDSTdKRt,SOFOIDUCNTJYPzyrMZppyClZhRY/hIaUVcVOyXR,kzQJdJLXIMseZ//InYfckYcyTcDSqJkUszOZHZi,YCakDonUBsoREHTmAToHipxROAUPRXQPVDemnZy,9,MANDATORY_READING,Prof.,Hans,Becker,Gartenstraße,,58809,Neuenrade,Neuenrade,
DtuZVqYCRRBQLCbTOEKEunxjnJZWLVSjABoNlFx,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi,XuRTeJkSRQDUuSWefQQYTeYRETHYRVkRBWjOTZI,EUkWwRvRzTpYATWNOYRwcAJftWTMaMeuuhdqipU,23,MANDATORY_READING,Prof.,Maria,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
lxdhQinPrWezsVNCwxmPZjXtKYoItMQk/MJOecQ,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi,XuRTeJkSRQDUuSWefQQYTeYRETHYRVkRBWjOTZI,EUkWwRvRzTpYATWNOYRwcAJftWTMaMeuuhdqipU,23,MANDATORY_READING,Prof.,Maria,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
qZwxifwiHAMvTWBNXpshxZElRNxITCXONOmcaEZ,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi,XuRTeJkSRQDUuSWefQQYTeYRETHYRVkRBWjOTZI,EUkWwRvRzTpYATWNOYRwcAJftWTMaMeuuhdqipU,23,MANDATORY_READING,Prof.,Maria,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
szTYZSTYYzsAAWSbBQ+sOZugZlzrqqWzyolWXcW,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi,XuRTeJkSRQDUuSWefQQYTeYRETHYRVkRBWjOTZI,EUkWwRvRzTpYATWNOYRwcAJftWTMaMeuuhdqipU,23,MANDATORY_READING,Prof.,Maria,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
vZnQERfy+GEsBQmsAXlP/cNgsUxfgVcZZTnjCxN,yasZYVZz+gtdbR/qWAGDxSdVzdRIlufZzMHpOJW,nbSiswZqoWeCXRDgZMqSt/ThVlzNyKVzYeNFVLi,XuRTeJkSRQDUuSWefQQYTeYRETHYRVkRBWjOTZI,EUkWwRvRzTpYATWNOYRwcAJftWTMaMeuuhdqipU,23,MANDATORY_READING,Prof.,Maria,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
GYacCZFITZwjSJmVfWVPxjTKSjRFmWRUxwnpuYD,YkBzSRVSSkMurNHRg/VRTHLRnz+EYhUXoDGVbYa,jdICkUbmDYiZAWAKZUeTSnKkiHEmPBLrTDXhDwv,VQWlcsexoOfDDVKPUIyRBYhNAAvufcgRRYQFUyP,/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS,34,MANDATORY_READING,Prof.,Petra,Hoffmann,Hauptstraße,,58809,Neuenrade,Neuenrade,
HWfpoYmfZR/aW+vQEQYiUehTakqdTrTCTNMRRvd,YkBzSRVSSkMurNHRg/VRTHLRnz+EYhUXoDGVbYa,jdICkUbmDYiZAWAKZUeTSnKkiHEmPBLrTDXhDwv,VQWlcsexoOfDDVKPUIyRBYhNAAvufcgRRYQFUyP,/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS,34,MANDATORY_READING,Prof.,Petra,Hoffmann,Hauptstraße,,58809,Neuenrade,Neuenrade,
IhZBQCpccqv+pbeVsQICtTAgQQflSQnbsk+keuH,YkBzSRVSSkMurNHRg/VRTHLRnz+EYhUXoDGVbYa,jdICkUbmDYiZAWAKZUeTSnKkiHEmPBLrTDXhDwv,VQWlcsexoOfDDVKPUIyRBYhNAAvufcgRRYQFUyP,/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS,34,MANDATORY_READING,Prof.,Petra,Hoffmann,Hauptstraße,,58809,Neuenrade,Neuenrade,
JWXUYURxw/EXCWQfMpBauQAYNVaedyLYZWarRUX,YkBzSRVSSkMurNHRg/VRTHLRnz+EYhUXoDGVbYa,jdICkUbmDYiZAWAKZUeTSnKkiHEmPBLrTDXhDwv,VQWlcsexoOfDDVKPUIyRBYhNAAvufcgRRYQFUyP,/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS,34,MANDATORY_READING,Prof.,Petra,Hoffmann,Hauptstraße,,58809,Neuenrade,Neuenrade,
sBXGpZJCVXJoQVsjaSQWmFhQoRFCbaSOKORseQW,YkBzSRVSSkMurNHRg/VRTHLRnz+EYhUXoDGVbYa,jdICkUbmDYiZAWAKZUeTSnKkiHEmPBLrTDXhDwv,VQWlcsexoOfDDVKPUIyRBYhNAAvufcgRRYQFUyP,/JulGYukVEYUpmgZCaPrFZoWr/PylKRVfDPHPOS,34,MANDATORY_READING,Prof.,Petra,Hoffmann,Hauptstraße,,58809,Neuenrade,Neuenrade,
RVtwWmConBQeULuEPpT+OVNUQmHgIspuZGADGtc,MAbRFQZjRka+qOxnldybSRxTJofLhVIeYAJoYGW,PvWvtXUHekFlyVDzsSTwLWNUoC/y/ubNNVLZUQJ,tiEzLdXWHwXuvTXKUmlFTUc+wIASAEVqvFAPVgH,nkuIhUb/gezQtClRzvZhUcgjSgcvBWc+VBqFDYd,47,MANDATORY_READING,Prof.,Anna,Schmidt,Gartenstraße,,58762,Altena,Altena,
WiguCrnxNNbKjOmMLEsZfesOhRWUTSZyCpxQRKa,MAbRFQZjRka+qOxnldybSRxTJofLhVIeYAJoYGW,PvWvtXUHekFlyVDzsSTwLWNUoC/y/ubNNVLZUQJ,tiEzLdXWHwXuvTXKUmlFTUc+wIASAEVqvFAPVgH,nkuIhUb/gezQtClRzvZhUcgjSgcvBWc+VBqFDYd,47,MANDATORY_READING,Prof.,Anna,Schmidt,Gartenstraße,,58762,Altena,Altena,
eWQMZaDWtHUcCNKYdSZropLMyLVGWfYLO/hIXIS,MAbRFQZjRka+qOxnldybSRxTJofLhVIeYAJoYGW,PvWvtXUHekFlyVDzsSTwLWNUoC/y/ubNNVLZUQJ,tiEzLdXWHwXuvTXKUmlFTUc+wIASAEVqvFAPVgH,nkuIhUb/gezQtClRzvZhUcgjSgcvBWc+VBqFDYd,47,MANDATORY_READING,Prof.,Anna,Schmidt,Gartenstraße,,58762,Altena,Altena,
tgQpmqZZYsUlQNUoZnNIbYNtRQqTcyAQmhwSLMQ,MAbRFQZjRka+qOxnldybSRxTJofLhVIeYAJoYGW,PvWvtXUHekFlyVDzsSTwLWNUoC/y/ubNNVLZUQJ,tiEzLdXWHwXuvTXKUmlFTUc+wIASAEVqvFAPVgH,nkuIhUb/gezQtClRzvZhUcgjSgcvBWc+VBqFDYd,47,MANDATORY_READING,Prof.,Anna,Schmidt,Gartenstraße,,58762,Altena,Altena,
ClBxBryWKHTigndKJfyFqKbBhsWCMmTuSSrRHJ/,YODyvRTSQredRnuWlSgLynhRdMjCHCGUADm/Iok,/UHaMToFySayXLIwZBPfZvSujNbMMZsgAMCOPO+,QeLtSfhyfMWQOltWp+TOSUTiZoJGUMXpFpORrUT,sOhl/DupaUfJtPJYIFbxqbWxRBVwAdIUjYVCTPS,34,MANDATORY_READING,Frau,Michael,Becker,Bergstraße,,58809,Neuenrade,Neuenrade,
JwWjuqScVYxMrtJDwQuQijoEGsjtpVJvYhTvmaC,YODyvRTSQredRnuWlSgLynhRdMjCHCGUADm/Iok,/UHaMToFySayXLIwZBPfZvSujNbMMZsgAMCOPO+,QeLtSfhyfMWQOltWp+TOSUTiZoJGUMXpFpORrUT,sOhl/DupaUfJtPJYIFbxqbWxRBVwAdIUjYVCTPS,34,MANDATORY_READING,Frau,Michael,Becker,Bergstraße,,58809,Neuenrade,Neuenrade,
MFupLrGJQkuXOPMmkZqBSadcyapWQOeXfMtOoKv,YODyvRTSQredRnuWlSgLynhRdMjCHCGUADm/Iok,/UHaMToFySayXLIwZBPfZvSujNbMMZsgAMCOPO+,QeLtSfhyfMWQOltWp+TOSUTiZoJGUMXpFpORrUT,sOhl/DupaUfJtPJYIFbxqbWxRBVwAdIUjYVCTPS,34,MANDATORY_READING,Frau,Michael,Becker,Bergstraße,,58809,Neuenrade,Neuenrade,
iXgEcBZRLWIRRzmKvXOezoUWXOQyZz+cYeRECVa,YODyvRTSQredRnuWlSgLynhRdMjCHCGUADm/Iok,/UHaMToFySayXLIwZBPfZvSujNbMMZsgAMCOPO+,QeLtSfhyfMWQOltWp+TOSUTiZoJGUMXpFpORrUT,sOhl/DupaUfJtPJYIFbxqbWxRBVwAdIUjYVCTPS,34,MANDATORY_READING,Frau,Michael,Becker,Bergstraße,,58809,Neuenrade,Neuenrade,
AAQXcEkGtrpHjXWxDcxjUBJXTlQrdvPQHeteQrm,RXUTKtdMMplTMyawXvSX/lQohFGVWRXE+WHGYXT,BMWXJgiPQSjPQFlQnxWx/lPyqcbZZdLRCeprtyd,fHXZTXmDhQbUVBdATYhGigVbxfIKXS+WjOHVLRp,VXXu/lQehEkvrAWfvlzQCLkMIGgMgkhoRIAjByV,3,MANDATORY_READING,Dipl.-Ing.,Julia,Fischer,Bahnhofstraße,5,58515,Lüdenscheid,,julia.fischer@example.com
