Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
DXeAUCFUVZYywSqVEXOkbiv+SGxycFhmbKqRtsg,wSQNaLHbHdOEFEfVlyWRpUGUSRVSMGsseMxaHZg,vyokoBT/zXsJXbSVF+sZVOSRTXGXBPHtupCQWkf,vSZBjLH/XJf+PqvWhqKFWHSYQYoGS/eGTNOupSn,ddws/MFV+PqrBifuFAHlGCQGEwsNZThchFtXDGQ,17,EVU,Herr,Maria,Wagner,Gartenstraße,,58513,Lüdenscheid,,
EUOQSRekSQym/XguCQwSuJrGZbChciZvGTZeotG,wSQNaLHbHdOEFEfVlyWRpUGUSRVSMGsseMxaHZg,vyokoBT/zXsJXbSVF+sZVOSRTXGXBPHtupCQWkf,vSZBjLH/XJf+PqvWhqKFWHSYQYoGS/eGTNOupSn,ddws/MFV+PqrBifuFAHlGCQGEwsNZThchFtXDGQ,17,EVU,Herr,Maria,Wagner,Gartenstraße,,58513,Lüdenscheid,,
wNjYMQmkVTdrZQJpWifIyjsiVvsgXdXyBSZjRDo,wSQNaLHbHdOEFEfVlyWRpUGUSRVSMGsseMxaHZg,vyokoBT/zXsJXbSVF+sZVOSRTXGXBPHtupCQWkf,vSZBjLH/XJf+PqvWhqKFWHSYQYoGS/eGTNOupSn,ddws/MFV+PqrBifuFAHlGCQGEwsNZThchFtXDGQ,17,EVU,Herr,Maria,Wagner,Gartenstraße,,58513,Lüdenscheid,,
RamOCiGaXdZxVdJnc+mDRlRqhrcrztlyOAZxMUg,pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd,TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx,OQzZjVxFXdOLCUZVbVSVkEmBZIZPSM+vGQSHZCs,dWEFUULcXNLWniNmJxqTUFqdEYMQvQsoUgfrgBV,1,EVU,Frau,Sabine,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
XaTJwLfnkASZeIMtkBPeRVYAXxWXWNLagZTHWM+,pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd,TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx,OQzZjVxFXdOLCUZVbVSVkEmBZIZPSM+vGQSHZCs,dWEFUULcXNLWniNmJxqTUFqdEYMQvQsoUgfrgBV,1,EVU,Frau,Sabine,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
nHpFYk+afqjIf+ynrYjlsAcVTa+nabQXWoISWqG,pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd,TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx,OQzZjVxFXdOLCUZVbVSVkEmBZIZPSM+vGQSHZCs,dWEFUULcXNLWniNmJxqTUFqdEYMQvQsoUgfrgBV,1,EVU,Frau,Sabine,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
yooCyqRrzXDGgHToeWyQvXVKDUKNonqIglDOlFR,pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd,TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx,OQzZjVxFXdOLCUZVbVSVkEmBZIZPSM+vGQSHZCs,dWEFUULcXNLWniNmJxqTUFqdEYMQvQsoUgfrgBV,1,EVU,Frau,Sabine,Schulz,Bergstraße,,58089,Hagen,Vorhalle,
Z+doYzgTGlgpUaQnblhIV/pKpfzXuxTTWxZSHwk,NQDTUTG+VqvcAYufZmvYmkeUCnRGwGiQUwGRJSl,RRWGPZFOWsF/vTSVSkRVLmuGQUsHBnXQUFvTVDQ,ZuUvvRRUWjrR/mRdKScJWQUCX/NfShGUPTiUleS,RvxCNwCRvcTxSjItoKHSSXdXBHQYzWxLzamfojn,14,EVU,Herr,Petra,Becker,Dorfstraße,,58089,Hagen,Vorhalle,
eWVyRuziazNN+NBRWARNUeqZppeqMwniQdsWRmq,NQDTUTG+VqvcAYufZmvYmkeUCnRGwGiQUwGRJSl,RRWGPZFOWsF/vTSVSkRVLmuGQUsHBnXQUFvTVDQ,ZuUvvRRUWjrR/mRdKScJWQUCX/NfShGUPTiUleS,RvxCNwCRvcTxSjItoKHSSXdXBHQYzWxLzamfojn,14,EVU,Herr,Petra,Becker,Dorfstraße,,58089,Hagen,Vorhalle,
hBPcWCJgpXLfKcTWjZqTMoDBHWwJqvqPUIgPSnU,NQDTUTG+VqvcAYufZmvYmkeUCnRGwGiQUwGRJSl,RRWGPZFOWsF/vTSVSkRVLmuGQUsHBnXQUFvTVDQ,ZuUvvRRUWjrR/mRdKScJWQUCX/NfShGUPTiUleS,RvxCNwCRvcTxSjItoKHSSXdXBHQYzWxLzamfojn,14,EVU,Herr,Petra,Becker,Dorfstraße,,58089,Hagen,Vorhalle,
mICRVZGaHKBzABhmDYkVsaPShrYiyNgKFXtzBmi,NQDTUTG+VqvcAYufZmvYmkeUCnRGwGiQUwGRJSl,RRWGPZFOWsF/vTSVSkRVLmuGQUsHBnXQUFvTVDQ,ZuUvvRRUWjrR/mRdKScJWQUCX/NfShGUPTiUleS,RvxCNwCRvcTxSjItoKHSSXdXBHQYzWxLzamfojn,14,EVU,Herr,Petra,Becker,Dorfstraße,,58089,Hagen,Vorhalle,
QVjPfXBXVZmVDdFfOUq+lpyOSWZZGRmdVnkZoBH,IUdERSVoCpnbunTHMhqRjbyRREbRecenybYOpZt,X/UbUIXuYiZntRBIjnZDQXDxWAksmh+YKaaBpQd,HskGYwUbKHvVhAXSY/dYGpmUuYQONKYSo+RFVvX,PtrNPYfnJSTNRWjSwBSFSOYYVTaQYYjgRTeKOwf,13,EVU,Herr,Julia,Hoffmann,Bergstraße,,58089,Hagen,Vorhalle,
XbjCCUdiTQgQrYZIlSuSa+vlusB+YtoYHxUitVV,IUdERSVoCpnbunTHMhqRjbyRREbRecenybYOpZt,X/UbUIXuYiZntRBIjnZDQXDxWAksmh+YKaaBpQd,HskGYwUbKHvVhAXSY/dYGpmUuYQONKYSo+RFVvX,PtrNPYfnJSTNRWjSwBSFSOYYVTaQYYjgRTeKOwf,13,EVU,Herr,Julia,Hoffmann,Bergstraße,,58089,Hagen,Vorhalle,
ghSrzTMWHWoPVZIJUuNqKVdtQfYZmCBgdTvRmXv,IUdERSVoCpnbunTHMhqRjbyRREbRecenybYOpZt,X/UbUIXuYiZntRBIjnZDQXDxWAksmh+YKaaBpQd,HskGYwUbKHvVhAXSY/dYGpmUuYQONKYSo+RFVvX,PtrNPYfnJSTNRWjSwBSFSOYYVTaQYYjgRTeKOwf,13,EVU,Herr,Julia,Hoffmann,Bergstraße,,58089,Hagen,Vorhalle,
qTZLSxgpohUKYWKYuIrHrCq/SxBBXYlXfFykwYQ,IUdERSVoCpnbunTHMhqRjbyRREbRecenybYOpZt,X/UbUIXuYiZntRBIjnZDQXDxWAksmh+YKaaBpQd,HskGYwUbKHvVhAXSY/dYGpmUuYQONKYSo+RFVvX,PtrNPYfnJSTNRWjSwBSFSOYYVTaQYYjgRTeKOwf,13,EVU,Herr,Julia,Hoffmann,Bergstraße,,58089,Hagen,Vorhalle,
/knmuOYOufhAQqDUTWcfAguVkpyrVVMAGzbxSUe,mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM,lh/+ZYqBnCZds/QsVNdwmPBUklNdaenOAk+duPR,Q/ULuznSXGZkXRGBbcjyZjBXGwLdbpWYMVjSpTD,uHUVuEGCvBREzSqDOVlsT/A/bmgs/PtfbWPRRSg,4,EVU,Frau,Sabine,Schmidt,Gartenstraße,,58089,Hagen,Vorhalle,
RPSRiCK+wewzoDGZYzQeUVeaJanzrexEflzAKjG,mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM,lh/+ZYqBnCZds/QsVNdwmPBUklNdaenOAk+duPR,Q/ULuznSXGZkXRGBbcjyZjBXGwLdbpWYMVjSpTD,uHUVuEGCvBREzSqDOVlsT/A/bmgs/PtfbWPRRSg,4,EVU,Frau,Sabine,Schmidt,Gartenstraße,,58089,Hagen,Vorhalle,
XRccXwXqD/ATIxLRJHJ+AJFpmUTqeWZXVE/jNwQ,mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM,lh/+ZYqBnCZds/QsVNdwmPBUklNdaenOAk+duPR,Q/ULuznSXGZkXRGBbcjyZjBXGwLdbpWYMVjSpTD,uHUVuEGCvBREzSqDOVlsT/A/bmgs/PtfbWPRRSg,4,EVU,Frau,Sabine,Schmidt,Gartenstraße,,58089,Hagen,Vorhalle,
asWkxqXoTOjMdXAHZaeNZPrekRXhRcHuUZvIDKL,mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM,lh/+ZYqBnCZds/QsVNdwmPBUklNdaenOAk+duPR,Q/ULuznSXGZkXRGBbcjyZjBXGwLdbpWYMVjSpTD,uHUVuEGCvBREzSqDOVlsT/A/bmgs/PtfbWPRRSg,4,EVU,Frau,Sabine,Schmidt,Gartenstraße,,58089,Hagen,Vorhalle,
rONJfyXGobUEDWqSewETWhisw+VppFYUHYRnSfd,mkbDZWVbNUCXUCDklUMlqqXfRPeJotWqpSMYGLM,lh/+ZYqBnCZds/QsVNdwmPBUklNdaenOAk+duPR,Q/ULuznSXGZkXRGBbcjyZjBXGwLdbpWYMVjSpTD,uHUVuEGCvBREzSqDOVlsT/A/bmgs/PtfbWPRRSg,4,EVU,Frau,Sabine,Schmidt,Gartenstraße,,58089,Hagen,Vorhalle,
CrWYWMfgeXPsBhKqoMvRTZzwtwOPJRRezJQZYTX,JorcPRLdgdqYWmUTyRQUVjkijTUScojUZlS+UYZ,UvYMlgrXYEHkLmQkUEScKYmDYQWUSmc+XYPTVnm,QbLUZHtroItyJOcNSxTYRUVSntCrvdPT+AjhgZu,QnTWwPSuX/VshsTLJp+mnetfQYnQUWPtxyoxOwz,4,EVU,Dipl.-Ing.,Thomas,Wagner,Hauptstraße,,58809,Neuenrade,Neuenrade,
KwvQ/VQQEjqSIYgWFvIQAUnqxwtgUgktSIrmFCh,JorcPRLdgdqYWmUTyRQUVjkijTUScojUZlS+UYZ,UvYMlgrXYEHkLmQkUEScKYmDYQWUSmc+XYPTVnm,QbLUZHtroItyJOcNSxTYRUVSntCrvdPT+AjhgZu,QnTWwPSuX/VshsTLJp+mnetfQYnQUWPtxyoxOwz,4,EVU,Dipl.-Ing.,Thomas,Wagner,Hauptstraße,,58809,Neuenrade,Neuenrade,
F+lYRUJIFTqndZKuRsJJWXapTYkclNiFyCkvMnw,'+GJOTWPguIUSZsgZ/HUCCzGVsnlqMQeFFVZUloW,UZSC/dXTe/GRaKQjGjTMF+LNSXXnX/GgZNsKOeo,GHscCYBdFmQmklAhlQjUYVYTQA/KsSMfORJBeSS,taZQpZgwKTFfFZwErXTUoEdlzTIoXQFO+TwHXTY,41,KSA,Herr,Klaus,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
VRR/rSpPTVBXWYlx/acJJmpydwEEDXkletytdJR,'+GJOTWPguIUSZsgZ/HUCCzGVsnlqMQeFFVZUloW,UZSC/dXTe/GRaKQjGjTMF+LNSXXnX/GgZNsKOeo,GHscCYBdFmQmklAhlQjUYVYTQA/KsSMfORJBeSS,taZQpZgwKTFfFZwErXTUoEdlzTIoXQFO+TwHXTY,41,KSA,Herr,Klaus,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
oEcJQJUYgbpS//tBVRntLuaTw+ZvwItcdsFnTpK,'+GJOTWPguIUSZsgZ/HUCCzGVsnlqMQeFFVZUloW,UZSC/dXTe/GRaKQjGjTMF+LNSXXnX/GgZNsKOeo,GHscCYBdFmQmklAhlQjUYVYTQA/KsSMfORJBeSS,taZQpZgwKTFfFZwErXTUoEdlzTIoXQFO+TwHXTY,41,KSA,Herr,Klaus,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
zvZyRqKLJOoSXasgjOmRAaPToV+IpDJYcWGuFmD,'+GJOTWPguIUSZsgZ/HUCCzGVsnlqMQeFFVZUloW,UZSC/dXTe/GRaKQjGjTMF+LNSXXnX/GgZNsKOeo,GHscCYBdFmQmklAhlQjUYVYTQA/KsSMfORJBeSS,taZQpZgwKTFfFZwErXTUoEdlzTIoXQFO+TwHXTY,41,KSA,Herr,Klaus,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
NLzummcqukDsbcIHnmTxjHmCkZZgWXJVvTuqVyx,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,nWWSTPdUNAatjQv/ZDFKN+/lsEqVL/WeYzRVVxC,'++LgzOQQzSPxyZbfXYSeTqRQMvFFzBZSxEWBYpj,PJvyaKYlOQT/TDTBZkvyJdEKTTnIDIQDRKqfRKI,14,EVU,Frau,Michael,Fischer,Kirchweg,,58553,Halver,Halver,
UlQhsEqBKbb+tnGGeQqWnfpRjCTRXzWkQWWKl+K,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,nWWSTPdUNAatjQv/ZDFKN+/lsEqVL/WeYzRVVxC,'++LgzOQQzSPxyZbfXYSeTqRQMvFFzBZSxEWBYpj,PJvyaKYlOQT/TDTBZkvyJdEKTTnIDIQDRKqfRKI,14,EVU,Frau,Michael,Fischer,Kirchweg,,58553,Halver,Halver,
VKHVGW+HzWRIxMXIWYcaVPXYeFeUVtzQHVBlkNz,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,nWWSTPdUNAatjQv/ZDFKN+/lsEqVL/WeYzRVVxC,'++LgzOQQzSPxyZbfXYSeTqRQMvFFzBZSxEWBYpj,PJvyaKYlOQT/TDTBZkvyJdEKTTnIDIQDRKqfRKI,14,EVU,Frau,Michael,Fischer,Kirchweg,,58553,Halver,Halver,
qRIQQXBVYZRfXXfRMbnxOfQXUXIOBCNPRAnXsVf,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,nWWSTPdUNAatjQv/ZDFKN+/lsEqVL/WeYzRVVxC,'++LgzOQQzSPxyZbfXYSeTqRQMvFFzBZSxEWBYpj,PJvyaKYlOQT/TDTBZkvyJdEKTTnIDIQDRKqfRKI,14,EVU,Frau,Michael,Fischer,Kirchweg,,58553,Halver,Halver,
iOfWYgZkrRfUNTmP/DpIdmfdkReac+GKWlHlWWP,lGcRhYlWbLdcdAUioqYcvkUFDNUsoVdOfqPvLMV,fShnSfvnTaH+EBUaNbBzQgZJxURBZ+QMdqcYUBK,DpxKeaYsxXywoGaTIFLsVRAJZYJThuVkyAvorWO,ClVeEUvHPQuJZuWTFRTVRVpDKBlltFtXEwjyjOq,22,EVU,Frau,Michael,Meyer,Bahnhofstraße,,58809,Neuenrade,Neuenrade,
GlbaWiSiSVHhjqrRMVcKqQeVkHFbzVZaHZhuEWo,YkwuwVR+hdRAVphDdUFbuWGZzmgQQMUHAOQTO/r,y+TWugoGaZNFcb+oRkJhFQpV+WRWZrZz+LgUZ/h,jHiUG+HvhTAcVguWolSKpFIxwpAboWvtRFaepbj,HrLRUWDLagWSsPSJTWzHEvDbQapiuihgOGnFFxm,7,EVU,Dr.,Anna,Wagner,Marktplatz,,58513,Lüdenscheid,,
ZHhtaSkOlQAnYXeZFWxgSujhwSRhRemKFOURJzE,YkwuwVR+hdRAVphDdUFbuWGZzmgQQMUHAOQTO/r,y+TWugoGaZNFcb+oRkJhFQpV+WRWZrZz+LgUZ/h,jHiUG+HvhTAcVguWolSKpFIxwpAboWvtRFaepbj,HrLRUWDLagWSsPSJTWzHEvDbQapiuihgOGnFFxm,7,EVU,Dr.,Anna,Wagner,Marktplatz,,58513,Lüdenscheid,,
DRUZoQSxreLelZehaiQccLFeZcTXMzUzfYEmiSC,gmOHzEISXYKsYsryXygBEZejMzlFuURVnNTSkAN,SmPriZfKcwNTRyozpoNztAobVuUQSVMXRCZHURo,ZbdEIiTxSsVBwYNjcqEYMtNtNkVFEXYMjSXsOkU,IrkPriRhhccGTgMjvwYWWZvHY+NEGlYdHWuUnNG,8,EVU,Prof.,Klaus,Becker,Hauptstraße,,58089,Hagen,Vorhalle,
juSpEDC/UzoPXeEbPteWZ/nTeWQWuFSsGumlaJU,gmOHzEISXYKsYsryXygBEZejMzlFuURVnNTSkAN,SmPriZfKcwNTRyozpoNztAobVuUQSVMXRCZHURo,ZbdEIiTxSsVBwYNjcqEYMtNtNkVFEXYMjSXsOkU,IrkPriRhhccGTgMjvwYWWZvHY+NEGlYdHWuUnNG,8,EVU,Prof.,Klaus,Becker,Hauptstraße,,58089,Hagen,Vorhalle,
nBwnPWECeWIoJ/SymmWI+zEfpGCOXnMWWyxUHld,gmOHzEISXYKsYsryXygBEZejMzlFuURVnNTSkAN,SmPriZfKcwNTRyozpoNztAobVuUQSVMXRCZHURo,ZbdEIiTxSsVBwYNjcqEYMtNtNkVFEXYMjSXsOkU,IrkPriRhhccGTgMjvwYWWZvHY+NEGlYdHWuUnNG,8,EVU,Prof.,Klaus,Becker,Hauptstraße,,58089,Hagen,Vorhalle,
sUbJncVRWuBFFAUozScMY+SNSrRpUStoUDxHiAj,gmOHzEISXYKsYsryXygBEZejMzlFuURVnNTSkAN,SmPriZfKcwNTRyozpoNztAobVuUQSVMXRCZHURo,ZbdEIiTxSsVBwYNjcqEYMtNtNkVFEXYMjSXsOkU,IrkPriRhhccGTgMjvwYWWZvHY+NEGlYdHWuUnNG,8,EVU,Prof.,Klaus,Becker,Hauptstraße,,58089,Hagen,Vorhalle,
/ljKdAAzQKWRHQttAIrZlcqsGsTEqWXWLJIVoWs,ODRRcZnoUHTZaPQYUtcjncQYlfTTolHIXeRbPEb,dC/IYGQtEXSgdEniZFTmFTuSRbYklTWEVYCw+yX,MYxKbHVnRCGLNSjCwuhuSucbXrV+eqSUcEfBZY/,kl/zASokU/emVCxHWQQUAaIrdRohfVUvVKzpKQM,14,EVU,Prof.,Anna,Wagner,Lindenallee,,58089,Hagen,Vorhalle,
KjUzUfoWWguTyirSCYkbyCnWtbT+hSQTPwTOrAX,QBqrQmreLvWcWNzPyXkuRetRuMeUAFscGSE+EQI,S+bABLNEpiTQMlNRyGtOXmlZdVWpfs+YYbbZZrY,wXuGAkYfSZPVNZTUHMPXPvgBefTlaYRI/YiJAY/,ZTYvWrVWVHJSNMZVfe/QsKRQxCJExAalSaUOWgH,3,KSA,Dr.,Peter,Wagner,Bahnhofstraße,,58553,Halver,Halver,
VRqYUqMXdaJUhWynTWkoZYXWYjRUpnYRTbmSPQa,QBqrQmreLvWcWNzPyXkuRetRuMeUAFscGSE+EQI,S+bABLNEpiTQMlNRyGtOXmlZdVWpfs+YYbbZZrY,wXuGAkYfSZPVNZTUHMPXPvgBefTlaYRI/YiJAY/,ZTYvWrVWVHJSNMZVfe/QsKRQxCJExAalSaUOWgH,3,KSA,Dr.,Peter,Wagner,Bahnhofstraße,,58553,Halver,Halver,
lnn/oVHnVCoIvR+BWUnUxfADTCrCYTWWWINrb+q,QBqrQmreLvWcWNzPyXkuRetRuMeUAFscGSE+EQI,S+bABLNEpiTQMlNRyGtOXmlZdVWpfs+YYbbZZrY,wXuGAkYfSZPVNZTUHMPXPvgBefTlaYRI/YiJAY/,ZTYvWrVWVHJSNMZVfe/QsKRQxCJExAalSaUOWgH,3,KSA,Dr.,Peter,Wagner,Bahnhofstraße,,58553,Halver,Halver,
nMrWBXoLsxdpJVeSFKwwvaZpQXCYYrhdZupvzMw,QBqrQmreLvWcWNzPyXkuRetRuMeUAFscGSE+EQI,S+bABLNEpiTQMlNRyGtOXmlZdVWpfs+YYbbZZrY,wXuGAkYfSZPVNZTUHMPXPvgBefTlaYRI/YiJAY/,ZTYvWrVWVHJSNMZVfe/QsKRQxCJExAalSaUOWgH,3,KSA,Dr.,Peter,Wagner,Bahnhofstraße,,58553,Halver,Halver,
IALagTGNSiJLqYRKIp/EXTXPvVOndFxPJy+puyd,BYrUTcppylSxUoibBhROvwURdQZgbsQVRsVMRHp,MezRDTclYqgWZVvnAJGSPrOZ+ErgyQVISHZlWvG,MYybqYlgmdwYUPRDYbXeROABhE/meQg+KVJXbqW,GKAZWQvDzpXgvsUZdqQksEzPhAClbQZuVZQp/nb,33,EVU,Frau,Sabine,Weber,Lindenallee,,58553,Halver,Halver,
dcCCyZbGeBvGvtdZx+ONrTGinZdRDldYTXdxXTN,BYrUTcppylSxUoibBhROvwURdQZgbsQVRsVMRHp,MezRDTclYqgWZVvnAJGSPrOZ+ErgyQVISHZlWvG,MYybqYlgmdwYUPRDYbXeROABhE/meQg+KVJXbqW,GKAZWQvDzpXgvsUZdqQksEzPhAClbQZuVZQp/nb,33,EVU,Frau,Sabine,Weber,Lindenallee,,58553,Halver,Halver,
BZyEElihYzfJSnQUqPZGkuqZVSYUxRqyRGSEUYo,hwXYGBgDCHKZtXDVWbRckVGrXYgPi+WWYVBJXto,PSpoJPcVIbYQyqTUOhvQh+YOYriVKCJKiIuuWk/,rRofghuXmqmVXuDlvvWbtzyD/nh/SZTVGnhXwef,/Zo+ZhLMUzggzLHJuyiQdoTJsSHodSOYSFxKfUQ,36,KSA,Prof.,Petra,Schmidt,Hauptstraße,,58553,Halver,Halver,
ScOVOjmzMbXUdsnQqZGWYTBOOvsvYTIbgJOM/Pb,hwXYGBgDCHKZtXDVWbRckVGrXYgPi+WWYVBJXto,PSpoJPcVIbYQyqTUOhvQh+YOYriVKCJKiIuuWk/,rRofghuXmqmVXuDlvvWbtzyD/nh/SZTVGnhXwef,/Zo+ZhLMUzggzLHJuyiQdoTJsSHodSOYSFxKfUQ,36,KSA,Prof.,Petra,Schmidt,Hauptstraße,,58553,Halver,Halver,
Sg+yyUjHWZMRSpbKWLhCYv+HCdQKvfsyNScSIS+,hwXYGBgDCHKZtXDVWbRckVGrXYgPi+WWYVBJXto,PSpoJPcVIbYQyqTUOhvQh+YOYriVKCJKiIuuWk/,rRofghuXmqmVXuDlvvWbtzyD/nh/SZTVGnhXwef,/Zo+ZhLMUzggzLHJuyiQdoTJsSHodSOYSFxKfUQ,36,KSA,Prof.,Petra,Schmidt,Hauptstraße,,58553,Halver,Halver,
zrWJFwonSrYuWvSANzVdKoSoVzbsYHAWEBXPezE,hwXYGBgDCHKZtXDVWbRckVGrXYgPi+WWYVBJXto,PSpoJPcVIbYQyqTUOhvQh+YOYriVKCJKiIuuWk/,rRofghuXmqmVXuDlvvWbtzyD/nh/SZTVGnhXwef,/Zo+ZhLMUzggzLHJuyiQdoTJsSHodSOYSFxKfUQ,36,KSA,Prof.,Petra,Schmidt,Hauptstraße,,58553,Halver,Halver,
HbUkTVCLbrUSHKtTRYlqTusWOZyXpwwfiFZCMhS,YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC,pEJufYRuYQfWDBzCVJgKYjUKv+GovQxTCNQsWui,'++QrEQLqPjVuaEvuauNCaTLMBcSTDpYOdVmJVcR,dSpuHzsRqpuMkkUzwNrYGOTVPUDuFQvEIBriohj,9,EVU,Dipl.-Ing.,Petra,Schneider,Lindenallee,,58513,Lüdenscheid,,
WeZU+DWRX+BndoQDVmtVLYrJcPeQqTxzBJAQOfB,YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC,pEJufYRuYQfWDBzCVJgKYjUKv+GovQxTCNQsWui,'++QrEQLqPjVuaEvuauNCaTLMBcSTDpYOdVmJVcR,dSpuHzsRqpuMkkUzwNrYGOTVPUDuFQvEIBriohj,9,EVU,Dipl.-Ing.,Petra,Schneider,Lindenallee,,58513,Lüdenscheid,,
mYaJYrVAVzrUaE+xKcTYoxYeLsuSNcEyXZ+Fjta,YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC,pEJufYRuYQfWDBzCVJgKYjUKv+GovQxTCNQsWui,'++QrEQLqPjVuaEvuauNCaTLMBcSTDpYOdVmJVcR,dSpuHzsRqpuMkkUzwNrYGOTVPUDuFQvEIBriohj,9,EVU,Dipl.-Ing.,Petra,Schneider,Lindenallee,,58513,Lüdenscheid,,
xZxrUUeTaLRuKVOmFsVNEyhMLxTIXWgNUgiKGRd,YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC,pEJufYRuYQfWDBzCVJgKYjUKv+GovQxTCNQsWui,'++QrEQLqPjVuaEvuauNCaTLMBcSTDpYOdVmJVcR,dSpuHzsRqpuMkkUzwNrYGOTVPUDuFQvEIBriohj,9,EVU,Dipl.-Ing.,Petra,Schneider,Lindenallee,,58513,Lüdenscheid,,
LYRFYS+nBsUFrpS+GoQWSReT+pOyXSTHVVUXwyo,GVztdWSyxYihrqoSfWCWTlHOAxnwPf+yQTXYFPM,DREj/hKYhKWZYfBkxYxQFeZeQhvEZVrhRTRaYlN,DOfLjUUWIrJZKJVBNwcTYsHYYTqXasKYvSVSgvb,AvTrSpZLRudiDrIEhSNUQOYMazJzeLt+cRBTnoQ,3,EVU,Prof.,Peter,Hoffmann,Dorfstraße,,58089,Hagen,Vorhalle,
RSzhUYREYfgTUXAyzIEXlVEeZWAtIkLtdTtbxKY,GVztdWSyxYihrqoSfWCWTlHOAxnwPf+yQTXYFPM,DREj/hKYhKWZYfBkxYxQFeZeQhvEZVrhRTRaYlN,DOfLjUUWIrJZKJVBNwcTYsHYYTqXasKYvSVSgvb,AvTrSpZLRudiDrIEhSNUQOYMazJzeLt+cRBTnoQ,3,EVU,Prof.,Peter,Hoffmann,Dorfstraße,,58089,Hagen,Vorhalle,
awUySRvtiHyOHPhYEFqMTEjIzreXMoqzrJIeUSf,GVztdWSyxYihrqoSfWCWTlHOAxnwPf+yQTXYFPM,DREj/hKYhKWZYfBkxYxQFeZeQhvEZVrhRTRaYlN,DOfLjUUWIrJZKJVBNwcTYsHYYTqXasKYvSVSgvb,AvTrSpZLRudiDrIEhSNUQOYMazJzeLt+cRBTnoQ,3,EVU,Prof.,Peter,Hoffmann,Dorfstraße,,58089,Hagen,Vorhalle,
fxYoL/xLzoWVpqSVYAjMiCdtDGZzsCyHZQPYPrx,GVztdWSyxYihrqoSfWCWTlHOAxnwPf+yQTXYFPM,DREj/hKYhKWZYfBkxYxQFeZeQhvEZVrhRTRaYlN,DOfLjUUWIrJZKJVBNwcTYsHYYTqXasKYvSVSgvb,AvTrSpZLRudiDrIEhSNUQOYMazJzeLt+cRBTnoQ,3,EVU,Prof.,Peter,Hoffmann,Dorfstraße,,58089,Hagen,Vorhalle,
JOqXvYITKwRhUSYhMv/TlfCpTWnGGWQqvPKKTfH,mWUnxZuYdKATVXHkP/LoyaTizTaSAYmNaXXwPAB,eWACYHjWcZZzCczxayAdvGTKTXoyqITDQnsigVT,kRZRpm+kHkMSQkFsdMJXvCwTSYCOjcqWWtOLQPl,GrYLsAtYBVznqwNIXaQDsXTHEREiYlEGN/U/Wfk,56,EVU,Dr.,Peter,Müller,Marktplatz,,58089,Hagen,Vorhalle,
bDGYTTaDkRJYAQuaRrSXhdWsZBZMTUtUBUTRnME,mWUnxZuYdKATVXHkP/LoyaTizTaSAYmNaXXwPAB,eWACYHjWcZZzCczxayAdvGTKTXoyqITDQnsigVT,kRZRpm+kHkMSQkFsdMJXvCwTSYCOjcqWWtOLQPl,GrYLsAtYBVznqwNIXaQDsXTHEREiYlEGN/U/Wfk,56,EVU,Dr.,Peter,Müller,Marktplatz,,58089,Hagen,Vorhalle,
